Transaction_Date,Stock_ Date,Invoice_ID,Age_Group_Key,Customer_Gender_Key,Region_Key,Product_Key,Quantity_Sold
2016-06-10,22-Jan-16,INV-4720,1,1,9,310,3
2016-06-10,11-Jan-16,INV-4723,1,1,9,265,3
2016-06-11,12-Jan-16,INV-4728,1,2,9,230,3
2016-06-12,03-Jun-16,INV-4741,1,1,9,261,3
2016-06-13,02-May-16,INV-4743,1,2,9,226,3
2016-06-13,08-May-16,INV-4744,1,1,9,249,3
2016-06-18,13-May-16,INV-4774,1,2,9,275,3
2016-06-20,13-Jun-16,INV-4793,1,1,9,249,3
2016-06-23,24-Mar-16,INV-4819,1,1,9,227,3
2016-06-23,04-Feb-16,INV-4820,1,2,9,250,3
2016-06-24,04-Jun-16,INV-4830,1,1,9,261,3
2016-06-28,24-May-16,INV-4856,1,2,9,273,3
2016-06-29,27-Jan-16,INV-4861,1,2,9,231,3
2016-06-29,14-Jun-16,INV-4862,1,1,9,226,3
2016-07-01,29-Jan-16,INV-4878,1,1,9,263,3
2016-07-03,30-Apr-16,INV-4892,1,1,9,259,3
2016-07-03,09-Jan-16,INV-4893,1,1,9,269,3
2016-07-04,07-Apr-16,INV-4902,1,2,9,257,3
2016-07-06,13-Jan-16,INV-4919,1,1,9,263,3
2016-07-08,20-May-16,INV-4938,1,2,9,264,3
2016-07-10,25-Apr-16,INV-4950,1,1,9,249,3
2016-07-14,18-Jan-16,INV-4992,1,2,9,257,3
2016-07-16,04-Mar-16,INV-5003,1,1,9,268,3
2016-07-21,11-Mar-16,INV-5047,1,2,9,274,3
2016-07-25,08-Mar-16,INV-5078,1,1,9,268,3
2016-07-28,13-Apr-16,INV-5098,1,2,9,274,3
2016-08-03,29-Feb-16,INV-5145,1,2,9,257,3
2016-08-04,15-Jul-16,INV-5155,1,2,9,274,3
2016-08-06,08-Apr-16,INV-5171,1,2,9,257,3
2016-08-06,01-May-16,INV-5172,1,1,9,261,3
2016-08-07,01-Jun-16,INV-5184,1,1,9,268,3
2016-08-08,20-Mar-16,INV-5192,1,2,9,249,3
2016-08-09,14-May-16,INV-5199,1,2,9,247,3
2016-08-09,30-Apr-16,INV-5200,1,2,9,249,3
2016-08-10,15-May-16,INV-5205,1,1,9,268,3
2016-08-12,19-May-16,INV-5217,1,1,9,259,3
2016-08-12,23-Mar-16,INV-5218,1,2,9,271,3
2016-08-12,20-Jun-16,INV-5219,1,2,9,255,3
2016-08-13,21-Jul-16,INV-5230,1,2,9,245,3
2016-08-14,12-Apr-16,INV-5240,1,2,9,268,3
2016-08-17,28-Apr-16,INV-5266,1,2,9,268,3
2016-08-17,03-May-16,INV-5267,1,1,9,247,3
2016-08-18,19-Jun-16,INV-5273,1,1,9,275,3
2016-08-18,02-May-16,INV-5274,1,1,9,268,3
2016-08-19,13-Aug-16,INV-5287,1,2,9,268,3
2016-08-20,18-Jun-16,INV-5292,1,1,9,249,3
2016-08-21,21-Mar-16,INV-5305,1,2,9,262,3
2016-08-21,14-Jun-16,INV-5306,1,1,9,249,3
2016-08-23,30-Mar-16,INV-5323,1,1,9,249,3
2016-08-24,03-Apr-16,INV-5334,1,1,9,259,3
2016-08-27,01-May-16,INV-5367,1,2,9,249,3
2016-08-30,03-May-16,INV-5390,1,2,9,249,3
2016-09-10,26-May-16,INV-5463,1,2,9,257,3
2016-09-20,23-Apr-16,INV-5538,1,1,9,264,3
2016-09-26,03-Apr-16,INV-5578,1,1,9,247,3
2016-09-30,23-Apr-16,INV-5597,1,2,9,274,3
2016-10-01,15-May-16,INV-5608,1,1,9,231,3
2016-10-01,17-Jul-16,INV-5609,1,2,9,264,3
2016-10-02,12-May-16,INV-5614,1,1,9,235,3
2016-10-02,07-Jul-16,INV-5617,1,1,9,248,3
2016-10-03,15-Apr-16,INV-5621,1,1,9,228,3
2016-10-03,13-Sep-16,INV-5623,1,1,9,249,3
2016-10-03,14-Jun-16,INV-5624,1,2,9,255,3
2016-10-03,25-Aug-16,INV-5625,1,1,9,247,3
2016-10-05,13-Apr-16,INV-5635,1,2,9,250,3
2016-10-06,18-Sep-16,INV-5640,1,1,9,263,3
2016-10-07,07-May-16,INV-5646,1,1,9,248,3
2016-10-07,21-Aug-16,INV-5647,1,1,9,259,3
2016-10-07,24-Jun-16,INV-5648,1,2,9,257,3
2016-10-07,22-Jun-16,INV-5649,1,2,9,271,3
2016-10-08,24-Aug-16,INV-5653,1,2,9,237,3
2016-10-08,18-May-16,INV-5654,1,1,9,274,3
2016-10-08,15-Aug-16,INV-5655,1,1,9,259,3
2016-10-10,19-Apr-16,INV-5661,1,2,9,234,3
2016-10-10,24-May-16,INV-5662,1,2,9,269,3
2016-10-11,19-Apr-16,INV-5668,1,1,9,274,3
2016-10-11,19-Sep-16,INV-5669,1,2,9,264,3
2016-10-11,29-Apr-16,INV-5670,1,2,9,271,3
2016-10-12,27-May-16,INV-5674,1,2,9,274,3
2016-10-12,28-Sep-16,INV-5676,1,1,9,247,3
2016-10-12,15-Aug-16,INV-5677,1,1,9,265,3
2016-10-12,18-May-16,INV-5678,1,2,9,273,3
2016-10-12,11-Aug-16,INV-5679,1,1,9,249,3
2016-10-13,24-Aug-16,INV-5687,1,1,9,230,3
2016-10-13,18-May-16,INV-5688,1,1,9,311,3
2016-10-13,18-Jun-16,INV-5689,1,1,9,231,3
2016-10-13,19-Jun-16,INV-5690,1,2,9,256,3
2016-10-13,15-Jul-16,INV-5692,1,1,9,259,3
2016-10-13,19-Jun-16,INV-5693,1,1,9,273,3
2016-10-13,17-Jun-16,INV-5694,1,1,9,273,3
2016-10-14,21-Jul-16,INV-5699,1,2,9,271,3
2016-10-14,26-Jul-16,INV-5700,1,2,9,249,3
2016-10-14,21-Jun-16,INV-5701,1,2,9,271,3
2016-10-15,23-Jul-16,INV-5703,1,1,9,248,3
2016-10-15,16-Jun-16,INV-5704,1,1,9,259,3
2016-10-16,31-Aug-16,INV-5714,1,2,9,257,3
2016-10-18,20-Jul-16,INV-5728,1,1,9,307,3
2016-10-19,15-Jun-16,INV-5735,1,2,9,229,3
2016-10-19,18-Sep-16,INV-5738,1,1,9,255,3
2016-10-19,08-Jun-16,INV-5740,1,1,9,268,3
2016-10-21,12-Jul-16,INV-5755,1,1,9,231,3
2016-10-21,25-Aug-16,INV-5759,1,2,9,275,3
2016-10-23,19-May-16,INV-5770,1,1,9,232,3
2016-10-23,16-Sep-16,INV-5772,1,2,9,227,3
2016-10-23,12-May-16,INV-5773,1,1,9,226,3
2016-10-24,08-Oct-16,INV-5779,1,2,9,237,3
2016-10-24,28-Jul-16,INV-5781,1,1,9,232,3
2016-10-24,15-Jul-16,INV-5782,1,2,9,246,3
2016-10-26,28-Jun-16,INV-5795,1,1,9,231,3
2016-10-26,10-Aug-16,INV-5796,1,2,9,249,3
2016-10-26,04-May-16,INV-5798,1,1,9,265,3
2016-10-27,29-Aug-16,INV-5802,1,2,9,247,3
2016-10-28,04-Oct-16,INV-5805,1,1,9,245,3
2016-10-28,29-Aug-16,INV-5806,1,1,9,247,3
2016-10-29,30-Aug-16,INV-5814,1,2,9,273,3
2016-10-30,24-Jun-16,INV-5825,1,2,9,249,3
2016-10-30,28-May-16,INV-5826,1,1,9,266,3
2016-10-31,23-Jul-16,INV-5830,1,1,9,247,3
2016-11-06,19-Sep-16,INV-5859,1,2,9,229,3
2016-11-06,03-Aug-16,INV-5860,1,2,9,256,3
2016-11-08,22-Sep-16,INV-5871,1,1,9,236,3
2016-11-08,22-Aug-16,INV-5872,1,1,9,255,3
2016-11-20,23-Aug-16,INV-5946,1,2,9,226,3
2016-11-20,03-Sep-16,INV-5949,1,2,9,264,3
2016-11-24,16-Aug-16,INV-5972,1,2,9,246,3
2016-11-28,01-Jun-16,INV-6006,1,2,9,226,3
2016-12-02,03-Aug-16,INV-6042,1,1,9,263,3
2016-12-02,18-Sep-16,INV-6043,1,1,9,249,3
2016-12-03,26-Nov-16,INV-6054,1,2,9,269,3
2016-12-03,14-Aug-16,INV-6056,1,1,9,275,3
2016-12-05,20-Sep-16,INV-6074,1,2,9,228,3
2016-12-05,31-Aug-16,INV-6075,1,1,9,248,3
2016-12-06,13-Aug-16,INV-6080,1,1,9,231,3
2016-12-07,18-Oct-16,INV-6092,1,1,9,248,3
2016-12-07,30-Sep-16,INV-6093,1,2,9,264,3
2016-12-07,09-Nov-16,INV-6095,1,2,9,264,3
2016-12-08,02-Oct-16,INV-6106,1,1,9,255,3
2016-12-08,23-Oct-16,INV-6107,1,2,9,264,3
2016-12-09,27-Oct-16,INV-6114,1,2,9,250,3
2016-12-10,11-Sep-16,INV-6122,1,1,9,226,3
2016-12-10,12-Oct-16,INV-6123,1,1,9,231,3
2016-12-10,20-Nov-16,INV-6124,1,2,9,257,3
2016-12-11,05-Nov-16,INV-6139,1,2,9,237,3
2016-12-11,22-Nov-16,INV-6140,1,2,9,257,3
2016-12-12,21-Oct-16,INV-6152,1,2,9,229,3
2016-12-12,04-Dec-16,INV-6153,1,2,9,229,3
2016-12-12,23-Oct-16,INV-6155,1,2,9,249,3
2016-12-13,15-Jul-16,INV-6166,1,1,9,263,3
2016-12-14,27-Oct-16,INV-6183,1,2,9,248,3
2016-12-14,01-Jul-16,INV-6184,1,1,9,255,3
2016-12-14,15-Oct-16,INV-6185,1,2,9,249,3
2016-12-14,29-Nov-16,INV-6186,1,2,9,247,3
2016-12-16,10-Nov-16,INV-6200,1,1,9,226,3
2016-12-16,07-Jul-16,INV-6202,1,2,9,269,3
2016-12-17,16-Oct-16,INV-6208,1,2,9,246,3
2016-12-17,11-Aug-16,INV-6210,1,2,9,249,3
2016-12-17,03-Nov-16,INV-6211,1,2,9,264,3
2016-12-17,10-Dec-16,INV-6212,1,2,9,269,3
2016-12-18,14-Sep-16,INV-6220,1,2,9,234,3
2016-12-18,18-Sep-16,INV-6221,1,2,9,269,3
2016-12-18,13-Dec-16,INV-6222,1,1,9,249,3
2016-12-19,09-Dec-16,INV-6235,1,2,9,227,3
2016-12-19,01-Sep-16,INV-6236,1,2,9,257,3
2016-12-19,20-Oct-16,INV-6237,1,1,9,265,3
2016-12-20,09-Sep-16,INV-6245,1,2,9,228,3
2016-12-20,06-Dec-16,INV-6246,1,1,9,227,3
2016-12-20,11-Dec-16,INV-6247,1,1,9,228,3
2016-12-20,07-Sep-16,INV-6248,1,2,9,264,3
2016-12-20,02-Nov-16,INV-6249,1,1,9,245,3
2016-12-20,30-Oct-16,INV-6250,1,2,9,257,3
2016-12-23,03-Sep-16,INV-6276,1,2,9,248,3
2016-12-24,21-Aug-16,INV-6286,1,1,9,231,3
2016-12-24,23-Oct-16,INV-6287,1,2,9,228,3
2016-12-24,28-Jun-16,INV-6289,1,1,9,268,3
2016-12-25,09-Dec-16,INV-6296,1,2,9,228,3
2016-12-25,30-Oct-16,INV-6298,1,1,9,261,3
2016-12-26,04-Nov-16,INV-6305,1,2,9,226,3
2016-12-26,29-Sep-16,INV-6306,1,1,9,226,3
2016-12-27,19-Dec-16,INV-6312,1,1,9,229,3
2016-12-27,22-Nov-16,INV-6314,1,2,9,244,3
2016-12-27,04-Aug-16,INV-6315,1,1,9,261,3
2016-12-28,09-Nov-16,INV-6324,1,2,9,249,3
2016-12-28,18-Nov-16,INV-6325,1,2,9,274,3
2016-12-29,08-Sep-16,INV-6336,1,2,9,246,3
2016-12-29,17-Dec-16,INV-6337,1,2,9,249,3
2016-12-30,07-Nov-16,INV-6344,1,2,9,249,3
2016-12-30,04-Sep-16,INV-6345,1,1,9,268,3
2016-12-31,30-Jul-16,INV-6350,1,2,9,229,3
2016-12-31,27-Aug-16,INV-6353,1,1,9,265,3
2016-01-01,15-Nov-15,INV-3682,4,1,9,227,3
2016-01-07,16-Dec-15,INV-3710,4,2,9,261,3
2016-01-11,30-Aug-15,INV-3735,4,2,9,228,3
2016-01-11,20-Sep-15,INV-3737,4,2,9,262,3
2016-01-12,30-Dec-15,INV-3744,4,2,9,253,3
2016-01-14,07-Dec-15,INV-3754,4,2,9,259,3
2016-01-15,08-Aug-15,INV-3760,4,1,9,227,3
2016-01-15,16-Dec-15,INV-3761,4,1,9,265,3
2016-01-16,05-Nov-15,INV-3770,4,1,9,267,3
2016-01-17,23-Dec-15,INV-3777,4,1,9,228,3
2016-01-17,19-Sep-15,INV-3778,4,2,9,227,3
2016-01-18,18-Oct-15,INV-3780,4,1,9,265,3
2016-01-18,19-Nov-15,INV-3782,4,1,9,261,3
2016-01-21,19-Oct-15,INV-3802,4,1,9,253,3
2016-01-28,05-Sep-15,INV-3844,4,2,9,265,3
2016-01-29,08-Oct-15,INV-3845,4,1,9,228,3
2016-01-29,24-Nov-15,INV-3847,4,1,9,265,3
2016-01-30,23-Dec-15,INV-3857,4,1,9,261,3
2016-01-31,16-Aug-15,INV-3865,4,2,9,229,3
2016-02-03,09-Jan-16,INV-3883,4,1,9,265,3
2016-02-04,30-Oct-15,INV-3888,4,2,9,268,3
2016-02-04,15-Sep-15,INV-3889,4,1,9,275,3
2016-02-11,02-Nov-15,INV-3942,4,1,9,249,3
2016-02-14,23-Nov-15,INV-3959,4,1,9,253,3
2016-02-16,20-Aug-15,INV-3969,4,1,9,273,3
2016-02-19,15-Jan-16,INV-3981,4,1,9,257,3
2016-02-20,09-Dec-15,INV-3986,4,1,9,263,3
2016-02-22,25-Jan-16,INV-3995,4,2,9,256,3
2016-02-25,08-Feb-16,INV-4016,4,2,9,269,3
2016-03-06,02-Jan-16,INV-4076,4,1,9,253,3
2016-03-09,25-Oct-15,INV-4097,4,2,9,259,3
2016-03-14,14-Nov-15,INV-4124,4,1,9,275,3
2016-03-15,21-Sep-15,INV-4133,4,2,9,259,3
2016-03-16,04-Dec-15,INV-4139,4,1,9,256,3
2016-03-17,30-Nov-15,INV-4147,4,2,9,256,3
2016-03-19,20-Feb-16,INV-4160,4,1,9,267,3
2016-03-20,21-Dec-15,INV-4169,4,1,9,257,3
2016-03-24,07-Feb-16,INV-4193,4,1,9,253,3
2016-03-24,23-Jan-16,INV-4194,4,1,9,253,3
2016-03-28,02-Oct-15,INV-4220,4,2,9,269,3
2016-03-29,29-Oct-15,INV-4227,4,2,9,269,3
2016-03-30,11-Nov-15,INV-4231,4,2,9,262,3
2016-04-01,29-Nov-15,INV-4240,4,1,9,273,3
2016-04-03,26-Dec-15,INV-4249,4,2,9,258,3
2016-04-03,07-Jan-16,INV-4250,4,1,9,261,3
2016-04-06,26-Feb-16,INV-4269,4,1,9,265,3
2016-04-09,30-Dec-15,INV-4285,4,2,9,275,3
2016-04-15,10-Nov-15,INV-4325,4,1,9,273,3
2016-04-15,06-Apr-16,INV-4327,4,1,9,249,3
2016-04-24,01-Mar-16,INV-4390,4,1,9,273,3
2016-05-01,03-Apr-16,INV-4452,4,2,9,256,3
2016-05-04,14-Mar-16,INV-4473,4,1,9,245,3
2016-05-09,29-Mar-16,INV-4510,4,2,9,269,3
2016-05-12,17-Mar-16,INV-4524,4,2,9,253,3
2016-05-13,09-Dec-15,INV-4539,4,1,9,257,3
2016-05-15,22-Apr-16,INV-4552,4,1,9,257,3
2016-05-18,04-Mar-16,INV-4580,4,2,9,265,3
2016-05-22,03-Feb-16,INV-4602,4,2,9,256,3
2016-05-23,28-Apr-16,INV-4610,4,1,9,253,3
2016-05-28,08-Jan-16,INV-4643,4,1,9,257,3
2016-06-01,18-Jan-16,INV-4659,4,1,9,275,3
2016-06-02,11-Feb-16,INV-4665,4,2,9,247,3
2016-06-02,22-Jan-16,INV-4666,4,1,9,275,3
2016-06-02,14-Dec-15,INV-4667,4,2,9,273,3
2016-06-02,10-Dec-15,INV-4668,4,1,9,275,3
2016-06-02,30-Apr-16,INV-4669,4,2,9,256,3
2016-06-02,17-Mar-16,INV-4670,4,1,9,261,3
2016-06-04,16-Dec-15,INV-4681,4,1,9,273,3
2016-06-05,08-May-16,INV-4688,4,2,9,268,3
2016-06-07,02-May-16,INV-4700,4,1,9,311,3
2016-06-07,25-Mar-16,INV-4701,4,1,9,231,3
2016-06-07,27-Feb-16,INV-4702,4,1,9,275,3
2016-06-07,22-Apr-16,INV-4703,4,1,9,273,3
2016-06-08,12-Dec-15,INV-4707,4,1,9,309,3
2016-06-08,27-May-16,INV-4709,4,1,9,273,3
2016-06-09,16-May-16,INV-4715,4,2,9,228,3
2016-06-09,09-Jan-16,INV-4716,4,2,9,258,3
2016-06-10,02-Mar-16,INV-4721,4,1,9,273,3
2016-06-11,12-May-16,INV-4729,4,1,9,271,3
2016-06-12,21-Dec-15,INV-4740,4,1,9,311,3
2016-06-14,16-Apr-16,INV-4748,4,1,9,226,3
2016-06-17,02-Apr-16,INV-4761,4,2,9,262,3
2016-06-17,17-Mar-16,INV-4763,4,2,9,263,3
2016-06-18,17-Feb-16,INV-4772,4,1,9,310,3
2016-06-18,23-Apr-16,INV-4773,4,2,9,228,3
2016-06-19,14-Jan-16,INV-4785,4,2,9,275,3
2016-06-20,24-Jan-16,INV-4792,4,2,9,312,3
2016-06-20,12-Feb-16,INV-4794,4,1,9,273,3
2016-06-21,15-Mar-16,INV-4803,4,2,9,275,3
2016-06-22,30-Jan-16,INV-4807,4,1,9,273,3
2016-06-23,11-Jun-16,INV-4821,4,2,9,262,3
2016-06-23,30-May-16,INV-4822,4,2,9,271,3
2016-06-26,05-Mar-16,INV-4840,4,2,9,227,3
2016-06-26,15-May-16,INV-4841,4,2,9,236,3
2016-06-27,12-Jan-16,INV-4850,4,1,9,311,3
2016-06-29,08-Jun-16,INV-4863,4,2,9,273,3
2016-06-30,10-May-16,INV-4869,4,1,9,227,3
2016-06-30,12-Mar-16,INV-4870,4,1,9,273,3
2016-07-01,14-Feb-16,INV-4875,4,2,9,233,3
2016-07-01,16-Jan-16,INV-4876,4,2,9,229,3
2016-07-01,26-Mar-16,INV-4877,4,2,9,227,3
2016-07-05,25-May-16,INV-4912,4,1,9,227,3
2016-07-06,08-Jun-16,INV-4918,4,1,9,231,3
2016-07-06,18-Feb-16,INV-4920,4,2,9,275,3
2016-07-06,05-Jun-16,INV-4922,4,2,9,261,3
2016-07-07,27-Jan-16,INV-4931,4,1,9,309,3
2016-07-07,16-May-16,INV-4932,4,1,9,231,3
2016-07-07,14-Jan-16,INV-4933,4,2,9,231,3
2016-07-09,31-Jan-16,INV-4944,4,1,9,231,3
2016-07-11,17-Mar-16,INV-4960,4,1,9,227,3
2016-07-13,20-Jan-16,INV-4980,4,2,9,227,3
2016-07-16,10-Jul-16,INV-5001,4,1,9,227,3
2016-07-16,26-Apr-16,INV-5002,4,2,9,228,3
2016-07-17,14-Jun-16,INV-5014,4,1,9,249,3
2016-07-18,21-Feb-16,INV-5019,4,1,9,227,3
2016-07-18,14-Apr-16,INV-5020,4,2,9,228,3
2016-07-20,08-Feb-16,INV-5038,4,2,9,229,3
2016-07-21,12-Jun-16,INV-5046,4,2,9,275,3
2016-07-25,06-May-16,INV-5077,4,2,9,230,3
2016-07-26,25-Feb-16,INV-5081,4,2,9,232,3
2016-07-28,02-Jul-16,INV-5095,4,1,9,232,3
2016-07-28,11-Feb-16,INV-5097,4,1,9,265,3
2016-07-29,07-Apr-16,INV-5103,4,1,9,273,3
2016-07-31,11-Jun-16,INV-5119,4,1,9,228,3
2016-08-01,15-Apr-16,INV-5131,4,2,9,312,3
2016-08-04,27-Jul-16,INV-5153,4,2,9,232,3
2016-08-06,26-May-16,INV-5170,4,2,9,312,3
2016-08-07,27-Jun-16,INV-5182,4,1,9,228,3
2016-08-07,11-Mar-16,INV-5183,4,2,9,263,3
2016-08-09,12-Mar-16,INV-5196,4,1,9,226,3
2016-08-10,28-Feb-16,INV-5204,4,1,9,307,3
2016-08-12,18-Jul-16,INV-5216,4,1,9,229,3
2016-08-13,26-Feb-16,INV-5226,4,2,9,232,3
2016-08-13,05-Mar-16,INV-5227,4,2,9,229,3
2016-08-13,17-Feb-16,INV-5228,4,2,9,231,3
2016-08-13,03-Jul-16,INV-5229,4,1,9,245,3
2016-08-17,21-Feb-16,INV-5264,4,1,9,311,3
2016-08-17,01-Mar-16,INV-5265,4,1,9,229,3
2016-08-18,20-Feb-16,INV-5271,4,2,9,234,3
2016-08-18,22-May-16,INV-5272,4,1,9,232,3
2016-08-20,27-May-16,INV-5293,4,1,9,263,3
2016-08-21,05-Apr-16,INV-5303,4,2,9,229,3
2016-08-21,24-May-16,INV-5304,4,2,9,228,3
2016-08-22,02-Jun-16,INV-5317,4,1,9,311,3
2016-08-22,09-Mar-16,INV-5318,4,1,9,253,3
2016-08-23,25-Feb-16,INV-5321,4,1,9,229,3
2016-08-23,18-Apr-16,INV-5322,4,1,9,253,3
2016-08-25,08-Aug-16,INV-5344,4,2,9,256,3
2016-08-26,18-Apr-16,INV-5355,4,2,9,227,3
2016-08-27,17-Aug-16,INV-5366,4,1,9,227,3
2016-08-30,16-Aug-16,INV-5387,4,2,9,235,3
2016-08-30,06-Apr-16,INV-5388,4,2,9,263,3
2016-08-31,27-Jul-16,INV-5398,4,1,9,307,3
2016-08-31,27-May-16,INV-5399,4,1,9,230,3
2016-08-31,18-Apr-16,INV-5401,4,1,9,245,3
2016-09-02,21-Jun-16,INV-5412,4,1,9,253,3
2016-09-03,02-Apr-16,INV-5420,4,1,9,262,3
2016-09-06,19-Aug-16,INV-5434,4,1,9,263,3
2016-09-11,22-Jun-16,INV-5469,4,2,9,256,3
2016-09-12,10-Apr-16,INV-5477,4,1,9,267,3
2016-09-12,21-Jul-16,INV-5478,4,2,9,263,3
2016-09-14,16-Jun-16,INV-5497,4,1,9,262,3
2016-09-17,07-Apr-16,INV-5513,4,1,9,262,3
2016-09-18,05-Sep-16,INV-5523,4,1,9,262,3
2016-09-19,25-Jul-16,INV-5532,4,2,9,262,3
2016-09-22,12-Apr-16,INV-5548,4,1,9,262,3
2016-09-24,10-Aug-16,INV-5563,4,2,9,264,3
2016-09-30,28-Jun-16,INV-5596,4,1,9,245,3
2016-09-30,12-Apr-16,INV-5599,4,2,9,264,3
2016-10-06,20-May-16,INV-5642,4,2,9,269,3
2016-10-15,02-Oct-16,INV-5705,4,2,9,247,3
2016-10-21,22-Aug-16,INV-5758,4,1,9,262,3
2016-10-25,20-Jul-16,INV-5790,4,2,9,265,3
2016-10-26,27-Jul-16,INV-5797,4,2,9,263,3
2016-11-01,15-Aug-16,INV-5835,4,1,9,273,3
2016-11-01,17-Sep-16,INV-5836,4,1,9,249,3
2016-11-02,03-Oct-16,INV-5840,4,1,9,258,3
2016-11-02,24-Aug-16,INV-5841,4,1,9,249,3
2016-11-03,23-May-16,INV-5845,4,2,9,250,3
2016-11-03,17-Jun-16,INV-5846,4,2,9,256,3
2016-11-06,21-Sep-16,INV-5861,4,2,9,261,3
2016-11-06,04-Sep-16,INV-5862,4,2,9,269,3
2016-11-07,01-Jul-16,INV-5868,4,2,9,250,3
2016-11-08,10-Aug-16,INV-5874,4,1,9,258,3
2016-11-10,05-Oct-16,INV-5883,4,1,9,262,3
2016-11-10,26-Jun-16,INV-5884,4,1,9,273,3
2016-11-11,31-Jul-16,INV-5892,4,1,9,244,3
2016-11-11,21-Jul-16,INV-5893,4,1,9,261,3
2016-11-11,30-Jul-16,INV-5894,4,2,9,275,3
2016-11-11,10-Oct-16,INV-5895,4,2,9,265,3
2016-11-11,06-Oct-16,INV-5896,4,1,9,260,3
2016-11-12,12-Sep-16,INV-5900,4,2,9,256,3
2016-11-12,28-Jul-16,INV-5901,4,2,9,265,3
2016-11-16,12-Sep-16,INV-5921,4,1,9,273,3
2016-11-17,20-Jul-16,INV-5926,4,2,9,262,3
2016-11-18,06-Oct-16,INV-5933,4,1,9,267,3
2016-11-18,02-Jul-16,INV-5934,4,1,9,260,3
2016-11-18,06-Aug-16,INV-5935,4,1,9,258,3
2016-11-20,01-Oct-16,INV-5947,4,2,9,275,3
2016-11-22,19-Jun-16,INV-5959,4,2,9,250,3
2016-11-23,31-Jul-16,INV-5964,4,1,9,258,3
2016-11-24,25-Oct-16,INV-5973,4,1,9,267,3
2016-11-24,22-Jun-16,INV-5974,4,1,9,262,3
2016-11-25,18-Aug-16,INV-5980,4,2,9,244,3
2016-11-26,04-Sep-16,INV-5988,4,2,9,260,3
2016-11-27,03-Jul-16,INV-6000,4,2,9,265,3
2016-11-27,10-Jun-16,INV-6002,4,2,9,269,3
2016-11-28,22-Oct-16,INV-6007,4,1,9,261,3
2016-11-29,06-Jul-16,INV-6012,4,1,9,256,3
2016-11-29,08-Jun-16,INV-6013,4,2,9,249,3
2016-11-29,04-Jun-16,INV-6014,4,2,9,247,3
2016-11-30,04-Nov-16,INV-6023,4,1,9,258,3
2016-12-08,05-Sep-16,INV-6104,4,2,9,234,3
2016-12-19,23-Nov-16,INV-6233,4,1,9,310,3
2016-12-19,17-Oct-16,INV-6234,4,2,9,235,3
2016-12-22,30-Aug-16,INV-6263,4,2,9,234,3
2016-12-24,12-Dec-16,INV-6288,4,2,9,228,3
2016-12-28,13-Nov-16,INV-6322,4,1,9,311,3
2016-04-11,26-Dec-15,INV-4296,2,1,9,274,3
2016-07-14,14-Mar-16,INV-4993,2,2,9,263,3
2016-12-13,06-Aug-16,INV-6165,2,1,9,255,3
2016-01-15,13-Dec-15,INV-3758,2,2,4,241,3
2016-02-14,26-Dec-15,INV-3954,2,1,4,261,3
2016-08-15,05-Mar-16,INV-5243,2,2,1,275,3
2016-12-09,12-Nov-16,INV-6117,2,1,10,259,3
2016-01-01,05-Dec-15,INV-3680,4,1,6,252,3
2016-01-06,10-Oct-15,INV-3708,4,2,6,250,3
2016-01-09,28-Jul-15,INV-3723,4,2,6,263,3
2016-01-15,16-Oct-15,INV-3764,4,2,10,250,3
2016-01-19,30-Nov-15,INV-3790,4,1,10,268,3
2016-01-20,13-Nov-15,INV-3797,4,2,10,246,3
2016-01-21,28-Oct-15,INV-3804,4,2,10,246,3
2016-01-31,28-Aug-15,INV-3859,4,2,1,244,3
2016-02-02,27-Aug-15,INV-3874,4,1,7,261,3
2016-02-03,22-Nov-15,INV-3882,4,1,7,243,3
2016-02-06,27-Dec-15,INV-3898,4,2,1,269,3
2016-02-06,06-Nov-15,INV-3904,4,1,6,246,3
2016-02-08,14-Dec-15,INV-3917,4,2,10,232,3
2016-02-10,02-Dec-15,INV-3926,4,2,6,259,3
2016-02-11,15-Aug-15,INV-3935,4,2,6,250,3
2016-02-11,31-Aug-15,INV-3937,4,2,7,259,3
2016-02-13,21-Oct-15,INV-3946,4,1,6,253,3
2016-02-14,04-Feb-16,INV-3953,4,2,1,246,3
2016-02-14,08-Oct-15,INV-3955,4,1,6,274,3
2016-02-15,18-Oct-15,INV-3962,4,1,1,261,3
2016-02-19,03-Oct-15,INV-3976,4,1,6,274,3
2016-02-19,21-Nov-15,INV-3977,4,1,6,261,3
2016-02-24,19-Jan-16,INV-4006,4,1,6,246,3
2016-02-24,03-Dec-15,INV-4007,4,2,7,248,3
2016-02-26,14-Sep-15,INV-4020,4,2,6,255,3
2016-02-26,25-Nov-15,INV-4023,4,2,6,248,3
2016-02-28,22-Nov-15,INV-4035,4,1,7,250,3
2016-03-07,28-Feb-16,INV-4083,4,1,7,274,3
2016-03-09,08-Dec-15,INV-4095,4,1,6,253,3
2016-03-10,23-Feb-16,INV-4099,4,1,6,246,3
2016-03-26,02-Dec-15,INV-4206,4,1,7,263,3
2016-04-03,01-Jan-16,INV-4252,4,1,10,255,3
2016-04-06,26-Nov-15,INV-4268,4,1,6,244,3
2016-04-07,17-Nov-15,INV-4277,4,2,10,244,3
2016-04-09,14-Mar-16,INV-4283,4,1,8,244,3
2016-04-09,22-Jan-16,INV-4286,4,2,10,244,3
2016-04-10,12-Dec-15,INV-4287,4,1,1,246,3
2016-04-11,21-Mar-16,INV-4292,4,2,1,244,3
