Transaction_Date,Stock_ Date,Invoice_ID,Age_Group_Key,Customer_Gender_Key,Region_Key,Product_Key,Quantity_Sold,Month
08-Mar-19,22-Jan-18,INV-196883,1,1,8,227,2,3
03-Mar-19,01-Dec-18,INV-197092,1,1,8,228,2,3
15-Apr-19,03-Apr-18,INV-197350,1,1,8,271,2,4
20-Jan-19,11-Nov-18,INV-197555,1,1,8,232,2,1
18-Feb-19,05-Feb-18,INV-197632,1,1,8,230,2,2
03-Mar-19,20-Oct-18,INV-198638,1,1,8,250,2,3
19-Apr-19,09-Feb-18,INV-199595,1,1,8,244,2,4
04-Apr-19,15-Nov-18,INV-199745,1,1,8,227,2,4
02-May-19,09-Mar-18,INV-199917,1,1,8,247,2,5
19-Jun-19,07-May-18,INV-200403,1,1,8,249,2,6
08-Jan-19,05-Dec-18,INV-200433,1,1,8,303,2,1
10-May-19,01-Mar-18,INV-200704,1,1,8,246,2,5
10-Apr-19,04-Dec-18,INV-201237,1,1,8,283,2,4
13-Mar-19,12-Jan-18,INV-201577,1,1,8,210,2,3
09-Mar-19,27-Sep-18,INV-201620,1,1,8,260,2,3
19-Jan-19,19-Aug-18,INV-201955,1,1,8,203,2,1
24-Feb-19,02-Jan-18,INV-202360,1,1,8,308,2,2
20-Feb-19,10-Nov-18,INV-202552,1,1,8,204,2,2
20-Jun-19,04-Jan-18,INV-202669,1,1,8,300,2,6
22-Jun-19,31-Mar-18,INV-203033,1,1,8,228,2,6
18-May-19,03-Dec-18,INV-203105,1,1,8,226,2,5
08-Jan-19,15-Aug-18,INV-203842,1,1,8,204,2,1
16-Mar-19,06-Feb-18,INV-203850,1,1,8,329,2,3
01-Mar-19,25-Oct-18,INV-204248,1,1,8,254,2,3
11-Jun-19,19-Jan-18,INV-205083,1,1,8,256,2,6
21-May-19,27-Feb-18,INV-205459,1,1,8,298,2,5
17-Feb-19,19-Jan-18,INV-205510,1,1,8,227,2,2
24-Jan-19,31-Jul-18,INV-205594,1,1,8,301,2,1
27-May-19,29-Jan-18,INV-205649,1,1,8,265,2,5
20-May-19,30-Apr-18,INV-205911,1,1,8,232,2,5
12-Mar-19,18-Oct-18,INV-206626,1,1,8,250,2,3
10-Mar-19,04-Nov-18,INV-207705,1,1,8,231,2,3
20-Jan-19,08-Oct-18,INV-208080,1,1,8,326,2,1
26-Jun-19,25-Apr-18,INV-208906,1,1,8,256,2,6
21-Jun-19,08-Feb-18,INV-208951,1,1,8,239,2,6
29-Mar-19,06-Oct-18,INV-209141,1,1,8,292,2,3
21-May-19,28-Mar-18,INV-209239,1,1,8,250,2,5
01-Mar-19,03-Feb-18,INV-209266,1,1,8,275,2,3
20-May-19,14-Mar-18,INV-209532,1,1,8,313,2,5
08-Mar-19,31-Jan-18,INV-209554,1,1,8,226,2,3
14-Feb-19,23-Jan-18,INV-209756,1,1,8,329,2,2
13-Jun-19,28-Dec-18,INV-209772,1,1,8,249,2,6
08-May-19,11-Feb-18,INV-209827,1,1,8,265,2,5
27-Mar-19,26-Nov-18,INV-210150,1,1,8,311,2,3
01-May-19,01-Jan-18,INV-210218,1,1,8,204,2,5
25-May-19,27-Apr-18,INV-210512,1,1,8,256,2,5
20-Jun-19,22-May-18,INV-210517,1,1,8,231,2,6
26-Mar-19,10-Nov-18,INV-211106,1,1,8,257,2,3
16-Mar-19,05-Dec-18,INV-211139,1,1,8,330,2,3
13-Jan-19,31-Dec-18,INV-60296,1,1,8,255,2,1
21-Jan-19,19-Aug-18,INV-60359,1,1,8,254,2,1
22-Jan-19,16-Jan-19,INV-60368,1,1,8,253,2,1
22-Jan-19,21-Sep-18,INV-60369,1,1,8,253,2,1
29-Jan-19,04-Dec-18,INV-60419,1,1,8,269,2,1
02-Feb-19,04-Oct-18,INV-60453,1,1,8,263,2,2
03-Feb-19,30-Nov-18,INV-60463,1,1,8,247,2,2
03-Feb-19,07-Oct-18,INV-60464,1,1,8,265,2,2
06-Feb-19,27-Dec-18,INV-60503,1,1,8,247,2,2
09-Feb-19,09-Sep-18,INV-60530,1,1,8,255,2,2
13-Feb-19,08-Oct-18,INV-60564,1,1,8,251,2,2
18-Feb-19,18-Sep-18,INV-60612,1,1,8,253,2,2
24-Feb-19,31-Aug-18,INV-60673,1,1,8,232,2,2
25-Feb-19,05-Oct-18,INV-60681,1,1,8,255,2,2
25-Feb-19,03-Nov-18,INV-60684,1,1,8,272,2,2
28-Feb-19,15-Jan-19,INV-60707,1,1,8,248,2,2
05-Mar-19,03-Nov-18,INV-60751,1,1,8,259,2,3
07-Mar-19,15-Sep-18,INV-60771,1,1,8,256,2,3
12-Mar-19,20-Jan-19,INV-60815,1,1,8,274,2,3
14-Mar-19,24-Dec-18,INV-60838,1,1,8,254,2,3
17-Mar-19,22-Nov-18,INV-60857,1,1,8,269,2,3
19-Mar-19,24-Sep-18,INV-60882,1,1,8,253,2,3
09-Apr-19,16-Dec-18,INV-61068,1,1,8,226,2,4
13-Apr-19,18-Oct-18,INV-61109,1,1,8,269,2,4
24-Apr-19,17-Dec-18,INV-61209,1,1,8,277,2,4
27-Apr-19,18-Feb-19,INV-61243,1,1,8,265,2,4
30-Apr-19,21-Mar-19,INV-61272,1,1,8,264,2,4
04-May-19,09-Feb-19,INV-61322,1,1,8,257,2,5
06-May-19,21-Jan-19,INV-61349,1,1,8,257,2,5
07-May-19,05-Apr-19,INV-61358,1,1,8,271,2,5
11-May-19,09-Dec-18,INV-61398,1,1,8,247,2,5
14-May-19,07-May-19,INV-61432,1,1,8,269,2,5
20-May-19,19-Apr-19,INV-61478,1,1,8,252,2,5
27-May-19,07-Dec-18,INV-61555,1,1,8,247,2,5
30-May-19,27-Dec-18,INV-61584,1,1,8,248,2,5
05-Jun-19,24-Dec-18,INV-61662,1,1,8,231,2,6
14-Jun-19,02-Feb-19,INV-61761,1,1,8,250,2,6
01-Jul-19,30-May-19,INV-61959,1,1,8,228,2,7
03-Jul-19,10-Feb-19,INV-62032,1,1,8,308,2,7
07-Jul-19,21-Feb-19,INV-62214,1,1,8,263,2,7
12-Jul-19,15-Feb-19,INV-62468,1,1,8,245,2,7
22-Jul-19,08-Jul-19,INV-62905,1,1,8,232,2,7
26-Jul-19,17-Mar-19,INV-63098,1,1,8,250,2,7
30-Jul-19,09-Feb-19,INV-63284,1,1,8,253,2,7
03-Aug-19,20-Jun-19,INV-63655,1,1,8,298,2,8
07-Aug-19,15-Jul-19,INV-64072,1,1,8,278,2,8
07-Aug-19,06-Jun-19,INV-64074,1,1,8,321,2,8
11-Aug-19,31-Jul-19,INV-64600,1,1,8,263,2,8
11-Aug-19,06-Aug-19,INV-64604,1,1,8,201,2,8
25-Aug-19,22-Apr-19,INV-66339,1,1,8,203,2,8
31-Aug-19,30-May-19,INV-67109,1,1,8,313,2,8
31-Aug-19,01-Apr-19,INV-67114,1,1,8,209,2,8
31-Aug-19,30-Jun-19,INV-67118,1,1,8,224,2,8
02-Sep-19,06-Aug-19,INV-67342,1,1,8,231,2,9
02-Sep-19,06-Mar-19,INV-67344,1,1,8,264,2,9
04-Sep-19,06-May-19,INV-67599,1,1,8,255,2,9
11-Sep-19,06-Jul-19,INV-68475,1,1,8,327,2,9
11-Sep-19,18-Jun-19,INV-68477,1,1,8,304,2,9
11-Sep-19,18-Apr-19,INV-68478,1,1,8,250,2,9
13-Sep-19,05-Jun-19,INV-68766,1,1,8,253,2,9
14-Sep-19,25-Mar-19,INV-68913,1,1,8,213,2,9
15-Sep-19,24-Aug-19,INV-69068,1,1,8,250,2,9
16-Sep-19,08-Aug-19,INV-69179,1,1,8,266,2,9
19-Sep-19,12-Sep-19,INV-69614,1,1,8,278,2,9
01-Oct-19,28-Jun-19,INV-71135,1,1,8,299,2,10
02-Oct-19,30-Aug-19,INV-71269,1,1,8,274,2,10
03-Oct-19,17-Apr-19,INV-71422,1,1,8,300,2,10
04-Oct-19,13-Apr-19,INV-71540,1,1,8,232,2,10
14-Oct-19,11-Sep-19,INV-72986,1,1,8,290,2,10
14-Oct-19,12-May-19,INV-72987,1,1,8,296,2,10
15-Oct-19,04-Aug-19,INV-73141,1,1,8,203,2,10
19-Oct-19,08-Jul-19,INV-73597,1,1,8,231,2,10
20-Oct-19,26-Jun-19,INV-73734,1,1,8,204,2,10
22-Oct-19,13-Jul-19,INV-74010,1,1,8,303,2,10
24-Oct-19,14-Jun-19,INV-74294,1,1,8,296,2,10
26-Oct-19,02-Jul-19,INV-74542,1,1,8,322,2,10
27-Oct-19,06-Jun-19,INV-74668,1,1,8,226,2,10
30-Oct-19,29-Sep-19,INV-75021,1,1,8,207,2,10
31-Oct-19,09-Jun-19,INV-75145,1,1,8,313,2,10
10-Nov-19,23-May-19,INV-76492,1,1,8,300,2,11
14-Nov-19,05-Sep-19,INV-76972,1,1,8,246,2,11
15-Nov-19,07-Jun-19,INV-77146,1,1,8,329,2,11
18-Nov-19,25-May-19,INV-77560,1,1,8,223,2,11
18-Nov-19,07-Oct-19,INV-77565,1,1,8,234,2,11
19-Nov-19,22-Oct-19,INV-77715,1,1,8,231,2,11
24-Nov-19,01-Jul-19,INV-78432,1,1,8,273,2,11
26-Nov-19,01-Oct-19,INV-78679,1,1,8,293,2,11
27-Nov-19,25-Jun-19,INV-78839,1,1,8,246,2,11
28-Nov-19,12-Oct-19,INV-78991,1,1,8,329,2,11
28-Nov-19,13-Oct-19,INV-78997,1,1,8,298,2,11
29-Nov-19,17-Nov-19,INV-79161,1,1,8,261,2,11
01-Dec-19,13-Sep-19,INV-79463,1,1,8,330,2,12
04-Dec-19,31-Aug-19,INV-80019,1,1,8,271,2,12
05-Dec-19,07-Oct-19,INV-80179,1,1,8,239,2,12
05-Dec-19,10-Aug-19,INV-80181,1,1,8,264,2,12
05-Dec-19,16-Oct-19,INV-80184,1,1,8,203,2,12
05-Dec-19,09-Oct-19,INV-80185,1,1,8,203,2,12
06-Dec-19,25-Oct-19,INV-80345,1,1,8,231,2,12
06-Dec-19,13-Sep-19,INV-80352,1,1,8,303,2,12
13-Dec-19,28-Sep-19,INV-81581,1,1,8,227,2,12
14-Dec-19,07-Oct-19,INV-81776,1,1,8,253,2,12
15-Dec-19,11-Jul-19,INV-81942,1,1,8,330,2,12
15-Dec-19,24-Aug-19,INV-81952,1,1,8,229,2,12
16-Dec-19,08-Sep-19,INV-82119,1,1,8,228,2,12
19-Dec-19,20-Oct-19,INV-82585,1,1,8,226,2,12
20-Dec-19,08-Nov-19,INV-82770,1,1,8,274,2,12
23-Dec-19,21-Sep-19,INV-83217,1,1,8,231,2,12
25-Dec-19,25-Aug-19,INV-83558,1,1,8,224,2,12
26-Dec-19,28-Nov-19,INV-83744,1,1,8,301,2,12
27-Dec-19,11-Aug-19,INV-83877,1,1,8,232,2,12
29-Dec-19,03-Aug-19,INV-84227,1,1,8,203,2,12
29-Dec-19,06-Aug-19,INV-84228,1,1,8,289,2,12
30-Dec-19,30-Aug-19,INV-84387,1,1,8,330,2,12
19-Mar-19,26-Feb-18,INV-184173,1,2,7,229,2,3
23-May-19,21-Jan-18,INV-184343,1,1,7,263,2,5
11-Jun-19,15-Feb-18,INV-184479,1,2,7,290,2,6
21-Feb-19,08-Feb-18,INV-184581,1,2,7,227,2,2
25-Feb-19,28-Sep-18,INV-184670,1,1,7,327,2,2
22-May-19,20-Apr-18,INV-184813,1,2,7,278,2,5
27-Jan-19,01-Nov-18,INV-184924,1,2,7,284,2,1
18-May-19,06-Feb-18,INV-184927,1,2,7,259,2,5
17-Jun-19,19-Dec-18,INV-185039,1,1,7,327,2,6
21-May-19,29-Jan-18,INV-185418,1,1,7,261,2,5
27-Apr-19,17-Apr-18,INV-185664,1,1,7,261,2,4
30-May-19,29-Mar-18,INV-185891,1,1,7,206,2,5
08-May-19,18-Mar-18,INV-185927,1,2,7,285,2,5
27-Feb-19,05-Feb-18,INV-186029,1,1,7,263,2,2
21-Jan-19,14-Nov-18,INV-186060,1,1,7,307,2,1
29-Apr-19,16-Mar-18,INV-186200,1,1,7,230,2,4
06-Jan-19,14-Nov-18,INV-186301,1,1,7,298,2,1
12-Mar-19,12-Jan-18,INV-187010,1,1,7,300,2,3
28-May-19,15-May-18,INV-187065,1,2,7,231,2,5
30-Mar-19,06-Nov-18,INV-187089,1,1,7,249,2,3
19-Jun-19,15-Feb-18,INV-187493,1,2,7,232,2,6
27-Apr-19,07-Nov-18,INV-187779,1,1,7,301,2,4
23-Feb-19,14-Dec-18,INV-187781,1,1,7,299,2,2
04-May-19,29-Jan-18,INV-188040,1,2,7,287,2,5
23-Jun-19,19-Apr-18,INV-188242,1,2,7,226,2,6
01-Feb-19,10-Dec-18,INV-188243,1,1,7,322,2,2
22-Apr-19,06-Nov-18,INV-188326,1,2,7,299,2,4
30-Mar-19,13-Feb-18,INV-188353,1,2,7,228,2,3
01-Feb-19,30-Sep-18,INV-188579,1,2,7,261,2,2
09-May-19,17-Feb-18,INV-188731,1,2,7,204,2,5
17-Feb-19,31-Dec-18,INV-188935,1,1,7,231,2,2
16-Jan-19,11-Sep-18,INV-190017,1,1,7,231,2,1
04-Feb-19,11-Aug-18,INV-190139,1,1,7,329,2,2
03-May-19,28-Feb-18,INV-190278,1,2,7,239,2,5
23-Jan-19,10-Sep-18,INV-190357,1,2,7,212,2,1
24-Apr-19,17-Feb-18,INV-190361,1,1,7,330,2,4
15-Mar-19,09-Jan-18,INV-190542,1,2,7,203,2,3
13-Feb-19,24-Sep-18,INV-190554,1,2,7,246,2,2
11-Jun-19,21-May-18,INV-190567,1,2,7,252,2,6
28-Mar-19,12-Nov-18,INV-190787,1,2,7,226,2,3
01-May-19,25-Feb-18,INV-190808,1,1,7,275,2,5
31-May-19,19-Jan-18,INV-190976,1,2,7,288,2,5
19-May-19,30-Dec-18,INV-191000,1,1,7,201,2,5
05-Feb-19,26-Aug-18,INV-191163,1,2,7,234,2,2
03-Feb-19,31-Aug-18,INV-191288,1,2,7,325,2,2
23-Jun-19,20-Mar-18,INV-191426,1,2,7,302,2,6
11-Mar-19,16-Nov-18,INV-191602,1,1,7,231,2,3
29-Jan-19,13-Aug-18,INV-191631,1,2,7,317,2,1
24-Feb-19,07-Feb-18,INV-191650,1,2,7,263,2,2
24-Feb-19,18-Oct-18,INV-191664,1,2,7,329,2,2
12-Mar-19,02-Oct-18,INV-191705,1,2,7,232,2,3
20-Feb-19,11-Nov-18,INV-191774,1,1,7,203,2,2
10-Jun-19,15-Feb-18,INV-191777,1,2,7,237,2,6
21-May-19,08-Feb-18,INV-191806,1,1,7,249,2,5
20-Feb-19,25-Dec-18,INV-191849,1,1,7,229,2,2
18-Mar-19,14-Jan-18,INV-192308,1,2,7,322,2,3
24-Mar-19,07-Nov-18,INV-192330,1,1,7,251,2,3
04-Feb-19,04-Jan-18,INV-192408,1,1,7,300,2,2
02-Jun-19,25-May-18,INV-192447,1,1,7,240,2,6
07-Jun-19,28-Apr-18,INV-192504,1,2,7,226,2,6
20-May-19,20-Jan-18,INV-192571,1,2,7,259,2,5
05-May-19,08-Feb-18,INV-192611,1,1,7,286,2,5
20-Feb-19,05-Dec-18,INV-192738,1,2,7,213,2,2
12-Mar-19,03-Jan-18,INV-193196,1,1,7,326,2,3
04-May-19,16-Dec-18,INV-193321,1,2,7,226,2,5
28-Jun-19,29-Jan-18,INV-193434,1,1,7,328,2,6
23-Jan-19,16-Oct-18,INV-193932,1,2,7,267,2,1
15-Apr-19,17-Dec-18,INV-193940,1,2,7,226,2,4
23-Apr-19,17-Nov-18,INV-194061,1,2,7,227,2,4
21-Jan-19,23-Aug-18,INV-194084,1,2,7,227,2,1
24-Mar-19,26-Feb-18,INV-194481,1,1,7,252,2,3
03-Mar-19,23-Nov-18,INV-194979,1,1,7,290,2,3
11-Jun-19,05-Apr-18,INV-195053,1,2,7,231,2,6
01-May-19,16-Mar-18,INV-195206,1,2,7,269,2,5
20-May-19,01-May-18,INV-195357,1,2,7,278,2,5
01-Feb-19,01-Oct-18,INV-196024,1,2,7,325,2,2
12-Apr-19,23-Oct-18,INV-196099,1,2,7,227,2,4
19-Feb-19,30-Nov-18,INV-196392,1,1,7,231,2,2
27-Feb-19,24-Nov-18,INV-196411,1,1,7,330,2,2
19-Jun-19,02-Feb-18,INV-196615,1,1,7,230,2,6
13-May-19,22-Feb-18,INV-196633,1,2,7,228,2,5
18-Mar-19,11-Mar-18,INV-196669,1,2,7,251,2,3
28-Feb-19,13-Dec-18,INV-196791,1,1,7,271,2,2
23-Jun-19,01-Jun-18,INV-197087,1,2,7,327,2,6
11-Jun-19,02-Jun-18,INV-197136,1,1,7,236,2,6
11-Feb-19,08-Jan-18,INV-197153,1,1,7,229,2,2
18-Jun-19,19-Jan-18,INV-197361,1,1,7,301,2,6
28-Feb-19,24-Oct-18,INV-197936,1,1,7,233,2,2
19-Feb-19,04-Sep-18,INV-198051,1,1,7,252,2,2
10-Mar-19,29-Nov-18,INV-198461,1,1,7,231,2,3
26-Jun-19,06-Feb-18,INV-198835,1,1,7,300,2,6
03-Apr-19,29-Jan-18,INV-198980,1,1,7,330,2,4
12-Feb-19,28-Aug-18,INV-199073,1,2,7,264,2,2
18-Jan-19,29-Oct-18,INV-199083,1,1,7,307,2,1
16-Jun-19,22-Feb-18,INV-199264,1,2,7,284,2,6
10-Jun-19,20-Feb-18,INV-199501,1,1,7,231,2,6
05-May-19,27-Nov-18,INV-199543,1,1,7,329,2,5
03-Apr-19,26-Mar-18,INV-200229,1,1,7,227,2,4
19-Jun-19,22-May-18,INV-200300,1,2,7,330,2,6
01-Feb-19,29-Sep-18,INV-200364,1,1,7,330,2,2
28-Jan-19,05-Aug-18,INV-200389,1,1,7,229,2,1
13-Jan-19,19-Aug-18,INV-200564,1,1,7,268,2,1
11-May-19,21-Feb-18,INV-200944,1,2,7,268,2,5
17-Feb-19,07-Jan-18,INV-200997,1,1,7,204,2,2
03-Jun-19,12-Jan-18,INV-201263,1,1,7,263,2,6
14-May-19,08-Apr-18,INV-201417,1,1,7,260,2,5
17-Mar-19,19-Dec-18,INV-201848,1,1,7,302,2,3
20-Feb-19,27-Oct-18,INV-201949,1,2,7,285,2,2
02-Apr-19,05-Mar-18,INV-202038,1,2,7,205,2,4
24-Mar-19,10-Feb-18,INV-202059,1,1,7,226,2,3
25-Jan-19,13-Jan-18,INV-202079,1,1,7,245,2,1
13-May-19,31-Jan-18,INV-202086,1,1,7,274,2,5
17-Feb-19,06-Dec-18,INV-202175,1,2,7,285,2,2
23-May-19,22-Apr-18,INV-202424,1,1,7,232,2,5
15-Apr-19,29-Dec-18,INV-202606,1,2,7,268,2,4
20-Mar-19,17-Dec-18,INV-202760,1,1,7,201,2,3
10-Feb-19,02-Dec-18,INV-202769,1,2,7,203,2,2
23-Apr-19,13-Feb-18,INV-202772,1,2,7,227,2,4
27-Jan-19,15-Dec-18,INV-202919,1,2,7,327,2,1
21-Jan-19,25-Jul-18,INV-202948,1,2,7,226,2,1
03-Mar-19,25-Dec-18,INV-203009,1,1,7,253,2,3
28-Jun-19,17-Feb-18,INV-203142,1,1,7,232,2,6
02-Jan-19,24-Jul-18,INV-203459,1,1,7,301,2,1
24-May-19,05-May-18,INV-203618,1,2,7,300,2,5
20-Feb-19,12-Jan-18,INV-203710,1,2,7,256,2,2
02-Apr-19,15-Oct-18,INV-203759,1,1,7,206,2,4
19-Jun-19,10-Apr-18,INV-203969,1,2,7,327,2,6
17-Apr-19,19-Nov-18,INV-204156,1,1,7,261,2,4
17-May-19,06-Mar-18,INV-204186,1,1,7,226,2,5
07-Feb-19,02-Oct-18,INV-204272,1,2,7,328,2,2
04-Feb-19,02-Dec-18,INV-204741,1,1,7,316,2,2
30-Mar-19,02-Jan-18,INV-204768,1,2,7,321,2,3
07-Feb-19,15-Sep-18,INV-205196,1,2,7,259,2,2
26-Jan-19,05-Dec-18,INV-205260,1,2,7,229,2,1
01-Feb-19,16-Nov-18,INV-205264,1,1,7,229,2,2
14-Jun-19,03-Jun-18,INV-205611,1,1,7,251,2,6
15-Jun-19,28-Feb-18,INV-206017,1,2,7,202,2,6
03-Feb-19,16-Oct-18,INV-206282,1,1,7,232,2,2
11-Mar-19,19-Nov-18,INV-206525,1,2,7,328,2,3
30-Apr-19,04-Apr-18,INV-206574,1,2,7,244,2,4
01-May-19,30-Jan-18,INV-206699,1,2,7,285,2,5
26-Jun-19,11-Jun-18,INV-206825,1,1,7,240,2,6
15-Jun-19,15-Apr-18,INV-207062,1,2,7,260,2,6
23-Jun-19,09-Mar-18,INV-207150,1,2,7,228,2,6
05-Apr-19,07-Mar-18,INV-207277,1,1,7,206,2,4
11-Jun-19,24-Jan-18,INV-207283,1,2,7,232,2,6
18-Mar-19,28-Nov-18,INV-207657,1,2,7,302,2,3
09-May-19,28-Jan-18,INV-207807,1,1,7,228,2,5
30-Mar-19,28-Dec-18,INV-208556,1,1,7,209,2,3
09-Feb-19,03-Oct-18,INV-209145,1,2,7,212,2,2
25-Mar-19,13-Feb-18,INV-209167,1,2,7,254,2,3
25-May-19,28-Feb-18,INV-209314,1,2,7,246,2,5
30-Jan-19,25-Sep-18,INV-209488,1,2,7,282,2,1
20-Jan-19,03-Oct-18,INV-209603,1,2,7,226,2,1
28-Jun-19,07-Mar-18,INV-209645,1,1,7,270,2,6
24-Jun-19,25-May-18,INV-211283,1,2,7,228,2,6
01-Jan-19,05-Dec-18,INV-60200,1,2,7,253,2,1
08-Jan-19,04-Dec-18,INV-60252,1,1,7,229,2,1
09-Jan-19,18-Sep-18,INV-60263,1,2,7,255,2,1
18-Jan-19,15-Oct-18,INV-60341,1,1,7,255,2,1
20-Jan-19,06-Jan-19,INV-60353,1,1,7,244,2,1
23-Jan-19,09-Dec-18,INV-60379,1,1,7,269,2,1
25-Jan-19,16-Aug-18,INV-60398,1,1,7,231,2,1
26-Jan-19,04-Oct-18,INV-60402,1,1,7,255,2,1
10-Feb-19,05-Oct-18,INV-60541,1,2,7,242,2,2
14-Feb-19,29-Nov-18,INV-60574,1,2,7,245,2,2
14-Feb-19,18-Oct-18,INV-60575,1,2,7,246,2,2
17-Feb-19,27-Jan-19,INV-60597,1,2,7,254,2,2
18-Feb-19,06-Oct-18,INV-60611,1,2,7,255,2,2
21-Feb-19,18-Nov-18,INV-60646,1,2,7,255,2,2
04-Mar-19,09-Sep-18,INV-60738,1,1,7,263,2,3
06-Mar-19,16-Sep-18,INV-60765,1,2,7,251,2,3
08-Mar-19,20-Jan-19,INV-60777,1,1,7,306,2,3
08-Mar-19,05-Jan-19,INV-60778,1,1,7,262,2,3
13-Mar-19,14-Jan-19,INV-60828,1,1,7,226,2,3
18-Mar-19,25-Oct-18,INV-60867,1,1,7,251,2,3
18-Mar-19,26-Feb-19,INV-60869,1,1,7,265,2,3
22-Mar-19,20-Jan-19,INV-60908,1,1,7,308,2,3
26-Mar-19,12-Feb-19,INV-60933,1,2,7,252,2,3
30-Mar-19,16-Mar-19,INV-60965,1,1,7,249,2,3
30-Mar-19,05-Mar-19,INV-60966,1,1,7,256,2,3
04-Apr-19,05-Nov-18,INV-61016,1,2,7,231,2,4
10-Apr-19,01-Mar-19,INV-61075,1,1,7,232,2,4
20-Apr-19,09-Feb-19,INV-61178,1,2,7,238,2,4
25-Apr-19,25-Nov-18,INV-61221,1,2,7,231,2,4
30-Apr-19,14-Feb-19,INV-61269,1,2,7,226,2,4
05-May-19,31-Mar-19,INV-61328,1,1,7,231,2,5
05-May-19,07-Nov-18,INV-61331,1,1,7,274,2,5
05-May-19,24-Dec-18,INV-61332,1,1,7,274,2,5
07-May-19,28-Jan-19,INV-61357,1,1,7,229,2,5
08-May-19,18-Feb-19,INV-61368,1,2,7,227,2,5
08-May-19,04-Apr-19,INV-61369,1,2,7,229,2,5
11-May-19,27-Feb-19,INV-61396,1,2,7,232,2,5
25-May-19,11-Feb-19,INV-61535,1,2,7,254,2,5
01-Jun-19,09-Jan-19,INV-61616,1,1,7,251,2,6
02-Jun-19,02-Apr-19,INV-61630,1,2,7,232,2,6
02-Jun-19,11-Feb-19,INV-61634,1,1,7,258,2,6
04-Jun-19,01-Mar-19,INV-61654,1,2,7,257,2,6
05-Jun-19,21-Apr-19,INV-61660,1,1,7,309,2,6
06-Jun-19,09-Jan-19,INV-61669,1,2,7,256,2,6
08-Jun-19,21-Dec-18,INV-61698,1,2,7,275,2,6
09-Jun-19,11-Apr-19,INV-61709,1,2,7,252,2,6
11-Jun-19,19-Dec-18,INV-61727,1,2,7,264,2,6
12-Jun-19,11-Jan-19,INV-61742,1,2,7,253,2,6
13-Jun-19,06-Apr-19,INV-61752,1,2,7,226,2,6
14-Jun-19,18-Feb-19,INV-61759,1,2,7,263,2,6
15-Jun-19,24-Dec-18,INV-61772,1,2,7,256,2,6
15-Jun-19,12-Mar-19,INV-61773,1,1,7,262,2,6
16-Jun-19,09-Mar-19,INV-61784,1,2,7,252,2,6
16-Jun-19,26-Apr-19,INV-61785,1,1,7,271,2,6
16-Jun-19,03-May-19,INV-61786,1,2,7,247,2,6
16-Jun-19,24-Feb-19,INV-61787,1,1,7,269,2,6
17-Jun-19,21-May-19,INV-61792,1,1,7,252,2,6
19-Jun-19,25-Dec-18,INV-61814,1,2,7,246,2,6
19-Jun-19,23-Mar-19,INV-61816,1,1,7,274,2,6
19-Jun-19,30-Mar-19,INV-61817,1,1,7,264,2,6
19-Jun-19,01-Apr-19,INV-61818,1,1,7,263,2,6
21-Jun-19,10-Jun-19,INV-61837,1,1,7,265,2,6
22-Jun-19,08-Apr-19,INV-61850,1,1,7,276,2,6
24-Jun-19,27-Mar-19,INV-61868,1,2,7,252,2,6
24-Jun-19,30-Mar-19,INV-61869,1,1,7,268,2,6
25-Jun-19,29-May-19,INV-61875,1,1,7,251,2,6
28-Jun-19,11-Jan-19,INV-61910,1,1,7,266,2,6
01-Jul-19,17-Apr-19,INV-61946,1,2,7,328,2,7
01-Jul-19,10-May-19,INV-61947,1,2,7,250,2,7
04-Jul-19,23-Jun-19,INV-62096,1,2,7,231,2,7
04-Jul-19,27-Jan-19,INV-62098,1,2,7,201,2,7
05-Jul-19,15-Feb-19,INV-62147,1,1,7,326,2,7
05-Jul-19,18-Jan-19,INV-62149,1,1,7,273,2,7
05-Jul-19,11-Jan-19,INV-62150,1,1,7,250,2,7
05-Jul-19,24-Jan-19,INV-62151,1,1,7,302,2,7
09-Jul-19,03-Mar-19,INV-62300,1,1,7,232,2,7
09-Jul-19,30-Jun-19,INV-62301,1,2,7,252,2,7
10-Jul-19,09-Mar-19,INV-62354,1,1,7,251,2,7
10-Jul-19,22-Mar-19,INV-62358,1,2,7,295,2,7
11-Jul-19,25-Feb-19,INV-62402,1,2,7,244,2,7
13-Jul-19,04-Apr-19,INV-62500,1,1,7,298,2,7
16-Jul-19,08-Apr-19,INV-62658,1,2,7,330,2,7
16-Jul-19,08-Feb-19,INV-62659,1,2,7,330,2,7
16-Jul-19,28-Mar-19,INV-62662,1,2,7,246,2,7
16-Jul-19,21-Feb-19,INV-62664,1,2,7,203,2,7
20-Jul-19,09-Feb-19,INV-62812,1,2,7,275,2,7
22-Jul-19,29-Mar-19,INV-62902,1,2,7,264,2,7
22-Jul-19,23-Mar-19,INV-62903,1,1,7,274,2,7
26-Jul-19,08-Feb-19,INV-63096,1,2,7,299,2,7
28-Jul-19,03-May-19,INV-63173,1,2,7,307,2,7
29-Jul-19,23-May-19,INV-63226,1,1,7,232,2,7
29-Jul-19,21-Apr-19,INV-63227,1,1,7,245,2,7
31-Jul-19,24-Mar-19,INV-63317,1,2,7,298,2,7
02-Aug-19,12-Feb-19,INV-63519,1,1,7,210,2,8
03-Aug-19,11-May-19,INV-63633,1,1,7,320,2,8
06-Aug-19,28-Apr-19,INV-63933,1,2,7,232,2,8
