Transaction_Date,Stock_ Date,Invoice_ID,Age_Group_Key,Customer_Gender_Key,Region_Key,Product_Key,Quantity_Sold,Year
11-Sep-18,13-Apr-18,INV-166856,1,1,8,304,2,2018
11-Sep-18,06-Apr-18,INV-166857,1,1,8,250,2,2018
13-Sep-18,19-Mar-18,INV-167144,1,2,8,232,2,2018
13-Sep-18,31-May-18,INV-167145,1,1,8,253,2,2018
14-Sep-18,27-Aug-18,INV-167293,1,2,8,227,2,2018
15-Sep-18,13-May-18,INV-167445,1,2,8,228,2,2018
19-Sep-18,19-Aug-18,INV-168007,1,2,8,269,2,2018
19-Sep-18,10-Jul-18,INV-168012,1,2,8,210,2,2018
21-Sep-18,08-May-18,INV-168287,1,2,8,330,2,2018
21-Sep-18,03-Jul-18,INV-168289,1,2,8,288,2,2018
23-Sep-18,25-May-18,INV-168542,1,2,8,232,2,2018
25-Sep-18,18-May-18,INV-168784,1,2,8,314,2,2018
26-Sep-18,31-May-18,INV-168895,1,1,8,269,2,2018
01-Oct-18,18-May-18,INV-169503,1,1,8,329,2,2018
01-Oct-18,06-Aug-18,INV-169514,1,1,8,299,2,2018
02-Oct-18,21-Jun-18,INV-169644,1,2,8,218,2,2018
03-Oct-18,27-Apr-18,INV-169801,1,1,8,300,2,2018
04-Oct-18,07-Sep-18,INV-169915,1,2,8,326,2,2018
04-Oct-18,18-Aug-18,INV-169917,1,1,8,282,2,2018
04-Oct-18,19-May-18,INV-169919,1,1,8,232,2,2018
07-Oct-18,06-May-18,INV-170398,1,1,8,297,2,2018
08-Oct-18,29-Sep-18,INV-170548,1,1,8,322,2,2018
09-Oct-18,06-May-18,INV-170715,1,2,8,292,2,2018
11-Oct-18,04-Jul-18,INV-170976,1,2,8,249,2,2018
12-Oct-18,23-Jul-18,INV-171084,1,2,8,330,2,2018
12-Oct-18,27-Jun-18,INV-171098,1,2,8,275,2,2018
13-Oct-18,16-Apr-18,INV-171233,1,2,8,228,2,2018
14-Oct-18,12-Jul-18,INV-171365,1,1,8,290,2,2018
14-Oct-18,31-Aug-18,INV-171366,1,1,8,296,2,2018
15-Oct-18,11-Jul-18,INV-171520,1,1,8,203,2,2018
17-Oct-18,17-Aug-18,INV-171720,1,2,8,325,2,2018
19-Oct-18,29-Apr-18,INV-171976,1,1,8,231,2,2018
19-Oct-18,14-Oct-18,INV-171977,1,2,8,229,2,2018
22-Oct-18,26-Jul-18,INV-172389,1,1,8,303,2,2018
26-Oct-18,19-Oct-18,INV-172921,1,1,8,322,2,2018
26-Oct-18,12-Sep-18,INV-172925,1,2,8,231,2,2018
27-Oct-18,26-Sep-18,INV-173046,1,1,8,214,2,2018
27-Oct-18,13-Jun-18,INV-173051,1,2,8,300,2,2018
30-Oct-18,07-Oct-18,INV-173400,1,1,8,207,2,2018
31-Oct-18,01-Aug-18,INV-173519,1,1,8,328,2,2018
31-Oct-18,07-May-18,INV-173524,1,1,8,313,2,2018
02-Nov-18,19-Jul-18,INV-173776,1,2,8,201,2,2018
02-Nov-18,16-Oct-18,INV-173780,1,2,8,302,2,2018
06-Nov-18,01-Oct-18,INV-174343,1,2,8,299,2,2018
07-Nov-18,30-Jul-18,INV-174473,1,1,8,231,2,2018
07-Nov-18,13-May-18,INV-174474,1,2,8,246,2,2018
14-Nov-18,24-Aug-18,INV-175352,1,1,8,265,2,2018
16-Nov-18,07-Nov-18,INV-175639,1,2,8,228,2,2018
17-Nov-18,17-Sep-18,INV-175790,1,2,8,213,2,2018
17-Nov-18,04-Jul-18,INV-175792,1,2,8,257,2,2018
18-Nov-18,19-Aug-18,INV-175939,1,1,8,223,2,2018
18-Nov-18,12-Jun-18,INV-175944,1,1,8,234,2,2018
18-Nov-18,02-Oct-18,INV-175953,1,2,8,297,2,2018
19-Nov-18,31-Jul-18,INV-176083,1,2,8,330,2,2018
19-Nov-18,27-May-18,INV-176089,1,1,8,320,2,2018
19-Nov-18,16-Oct-18,INV-176091,1,1,8,329,2,2018
21-Nov-18,28-Aug-18,INV-176333,1,2,8,325,2,2018
21-Nov-18,29-May-18,INV-176337,1,2,8,299,2,2018
22-Nov-18,06-Aug-18,INV-176486,1,2,8,327,2,2018
23-Nov-18,05-Nov-18,INV-176642,1,2,8,301,2,2018
24-Nov-18,05-Oct-18,INV-176811,1,1,8,273,2,2018
26-Nov-18,15-Jul-18,INV-177049,1,2,8,227,2,2018
26-Nov-18,01-Jun-18,INV-177057,1,2,8,300,2,2018
26-Nov-18,25-Jun-18,INV-177058,1,1,8,293,2,2018
27-Nov-18,04-Nov-18,INV-177218,1,1,8,246,2,2018
29-Nov-18,08-Jul-18,INV-177541,1,1,8,256,2,2018
01-Dec-18,29-Sep-18,INV-177839,1,2,8,330,2,2018
01-Dec-18,18-Aug-18,INV-177849,1,1,8,272,2,2018
01-Dec-18,16-Jul-18,INV-177857,1,2,8,299,2,2018
03-Dec-18,18-Nov-18,INV-178215,1,2,8,327,2,2018
03-Dec-18,26-Sep-18,INV-178218,1,2,8,227,2,2018
04-Dec-18,16-Sep-18,INV-178394,1,2,8,227,2,2018
04-Dec-18,08-Jun-18,INV-178398,1,1,8,271,2,2018
04-Dec-18,12-Sep-18,INV-178406,1,2,8,300,2,2018
05-Dec-18,19-Oct-18,INV-178555,1,1,8,322,2,2018
05-Dec-18,14-Sep-18,INV-178558,1,1,8,239,2,2018
05-Dec-18,21-Jun-18,INV-178560,1,1,8,264,2,2018
05-Dec-18,26-Jun-18,INV-178563,1,1,8,203,2,2018
05-Dec-18,27-Nov-18,INV-178564,1,1,8,203,2,2018
06-Dec-18,08-Jul-18,INV-178724,1,1,8,231,2,2018
09-Dec-18,03-Aug-18,INV-179311,1,2,8,226,2,2018
12-Dec-18,01-Oct-18,INV-179792,1,2,8,232,2,2018
12-Dec-18,24-Oct-18,INV-179794,1,2,8,228,2,2018
13-Dec-18,13-Jul-18,INV-179960,1,1,8,227,2,2018
14-Dec-18,20-Jul-18,INV-180155,1,1,8,253,2,2018
15-Dec-18,16-Nov-18,INV-180343,1,2,8,203,2,2018
16-Dec-18,19-Oct-18,INV-180498,1,1,8,228,2,2018
18-Dec-18,30-Sep-18,INV-180817,1,2,8,229,2,2018
19-Dec-18,28-Nov-18,INV-180960,1,1,8,327,2,2018
19-Dec-18,07-Oct-18,INV-180964,1,1,8,226,2,2018
23-Dec-18,27-Jul-18,INV-181596,1,1,8,231,2,2018
26-Dec-18,15-Aug-18,INV-182124,1,2,8,299,2,2018
28-Dec-18,19-Aug-18,INV-182422,1,1,8,231,2,2018
28-Dec-18,04-Oct-18,INV-182424,1,2,8,275,2,2018
28-Dec-18,19-Jul-18,INV-182425,1,2,8,250,2,2018
28-Dec-18,05-Aug-18,INV-182426,1,2,8,260,2,2018
28-Dec-18,15-Nov-18,INV-182427,1,1,8,203,2,2018
29-Dec-18,24-Oct-18,INV-182593,1,2,8,228,2,2018
29-Dec-18,21-Oct-18,INV-182594,1,1,8,249,2,2018
29-Dec-18,27-Jul-18,INV-182607,1,1,8,289,2,2018
30-Dec-18,21-Nov-18,INV-182771,1,1,8,265,2,2018
31-Dec-18,05-Oct-18,INV-182936,1,2,8,232,2,2018
01-Jan-18,22-Nov-17,INV-30842,1,1,8,232,2,2017
01-Jan-18,21-Oct-17,INV-30843,1,2,8,245,2,2017
02-Jan-18,07-Jul-17,INV-30958,1,1,8,226,2,2017
02-Jan-18,27-Jul-17,INV-30962,1,2,8,262,2,2017
03-Jan-18,03-Dec-17,INV-31099,1,2,8,227,2,2017
03-Jan-18,03-Oct-17,INV-31100,1,1,8,232,2,2017
03-Jan-18,10-Nov-17,INV-31109,1,1,8,298,2,2017
04-Jan-18,09-Jul-17,INV-31220,1,2,8,239,2,2017
06-Jan-18,03-Oct-17,INV-31465,1,2,8,330,2,2017
06-Jan-18,14-Jul-17,INV-31474,1,2,8,264,2,2017
06-Jan-18,22-Oct-17,INV-31475,1,2,8,273,2,2017
08-Jan-18,17-Dec-17,INV-31786,1,2,8,228,2,2017
08-Jan-18,05-Dec-17,INV-31800,1,1,8,303,2,2017
08-Jan-18,13-Dec-17,INV-31802,1,2,8,295,2,2017
09-Jan-18,05-Dec-17,INV-31922,1,1,8,322,2,2017
09-Jan-18,15-Oct-17,INV-31924,1,1,8,238,2,2017
10-Jan-18,07-Oct-17,INV-32075,1,2,8,229,2,2017
10-Jan-18,27-Dec-17,INV-32076,1,2,8,231,2,2017
10-Jan-18,29-Aug-17,INV-32091,1,2,8,289,2,2017
11-Jan-18,05-Oct-17,INV-32224,1,2,8,322,2,2017
11-Jan-18,24-Dec-17,INV-32226,1,2,8,228,2,2017
14-Jan-18,15-Nov-17,INV-32587,1,2,8,232,2,2017
14-Jan-18,08-Dec-17,INV-32592,1,1,8,296,2,2017
15-Jan-18,31-Jul-17,INV-32738,1,2,8,284,2,2017
16-Jan-18,29-Sep-17,INV-32884,1,1,8,228,2,2017
17-Jan-18,20-Nov-17,INV-33002,1,1,8,229,2,2017
17-Jan-18,18-Oct-17,INV-33003,1,1,8,316,2,2017
18-Jan-18,15-Sep-17,INV-33134,1,2,8,202,2,2017
20-Jan-18,29-Sep-17,INV-33435,1,1,8,310,2,2017
20-Jan-18,11-Nov-17,INV-33436,1,1,8,232,2,2017
20-Jan-18,20-Aug-17,INV-33437,1,2,8,274,2,2017
20-Jan-18,29-Dec-17,INV-33440,1,1,8,207,2,2017
20-Jan-18,16-Sep-17,INV-33452,1,1,8,296,2,2017
21-Jan-18,27-Aug-17,INV-33596,1,2,8,204,2,2017
21-Jan-18,01-Dec-17,INV-33599,1,2,8,292,2,2017
22-Jan-18,27-Nov-17,INV-33714,1,2,8,327,2,2017
22-Jan-18,15-Nov-17,INV-33718,1,2,8,257,2,2017
22-Jan-18,23-Aug-17,INV-33719,1,2,8,273,2,2017
22-Jan-18,14-Oct-17,INV-33724,1,1,8,289,2,2017
23-Jan-18,18-Dec-17,INV-33850,1,2,8,228,2,2017
23-Jan-18,25-Sep-17,INV-33851,1,2,8,226,2,2017
24-Jan-18,14-Dec-17,INV-33962,1,1,8,322,2,2017
24-Jan-18,30-Nov-17,INV-33968,1,2,8,227,2,2017
24-Jan-18,31-Jul-17,INV-33978,1,1,8,301,2,2017
25-Jan-18,05-Dec-17,INV-34118,1,2,8,232,2,2017
26-Jan-18,14-Sep-17,INV-34255,1,1,8,247,2,2017
28-Jan-18,04-Nov-17,INV-34537,1,2,8,244,2,2017
29-Jan-18,25-Nov-17,INV-34686,1,1,8,330,2,2017
29-Jan-18,03-Nov-17,INV-34692,1,2,8,262,2,2017
30-Jan-18,26-Oct-17,INV-34820,1,2,8,226,2,2017
30-Jan-18,15-Dec-17,INV-34832,1,2,8,301,2,2017
31-Jan-18,04-Oct-17,INV-34953,1,2,8,257,2,2017
31-Jan-18,15-Oct-17,INV-34957,1,1,8,291,2,2017
31-Jan-18,03-Dec-17,INV-34958,1,2,8,294,2,2017
01-Feb-18,28-Oct-17,INV-35124,1,1,8,227,2,2017
01-Feb-18,25-Aug-17,INV-35135,1,2,8,284,2,2017
01-Feb-18,06-Dec-17,INV-35136,1,2,8,289,2,2017
02-Feb-18,16-Dec-17,INV-35267,1,2,8,224,2,2017
02-Feb-18,01-Dec-17,INV-35268,1,2,8,303,2,2017
03-Feb-18,25-Aug-17,INV-35400,1,2,8,228,2,2017
03-Feb-18,15-Oct-17,INV-35406,1,1,8,301,2,2017
04-Feb-18,25-Dec-17,INV-35556,1,2,8,202,2,2017
04-Feb-18,27-Dec-17,INV-35564,1,1,8,297,2,2017
06-Feb-18,28-Nov-17,INV-35853,1,2,8,328,2,2017
06-Feb-18,19-Sep-17,INV-35865,1,2,8,299,2,2017
07-Feb-18,28-Dec-17,INV-35993,1,1,8,254,2,2017
07-Feb-18,11-Oct-17,INV-35995,1,1,8,261,2,2017
08-Feb-18,16-Aug-17,INV-36151,1,1,8,232,2,2017
08-Feb-18,15-Nov-17,INV-36152,1,2,8,231,2,2017
08-Feb-18,01-Dec-17,INV-36153,1,1,8,232,2,2017
09-Feb-18,29-Sep-17,INV-36288,1,1,8,237,2,2017
09-Feb-18,24-Oct-17,INV-36289,1,1,8,247,2,2017
09-Feb-18,21-Sep-17,INV-36291,1,1,8,258,2,2017
10-Feb-18,10-Nov-17,INV-36428,1,2,8,231,2,2017
11-Feb-18,25-Dec-17,INV-36563,1,2,8,228,2,2017
13-Feb-18,09-Dec-17,INV-36848,1,2,8,226,2,2017
13-Feb-18,15-Dec-17,INV-36849,1,2,8,262,2,2017
14-Feb-18,10-Sep-17,INV-36973,1,1,8,226,2,2017
14-Feb-18,15-Nov-17,INV-36975,1,1,8,313,2,2017
14-Feb-18,23-Dec-17,INV-36981,1,1,8,297,2,2017
15-Feb-18,03-Nov-17,INV-37120,1,2,8,289,2,2017
18-Feb-18,03-Oct-17,INV-37565,1,1,8,231,2,2017
19-Feb-18,04-Oct-17,INV-37739,1,1,8,314,2,2017
20-Feb-18,25-Nov-17,INV-37926,1,2,8,226,2,2017
20-Feb-18,14-Dec-17,INV-37930,1,1,8,254,2,2017
21-Feb-18,26-Aug-17,INV-38111,1,2,8,296,2,2017
22-Feb-18,31-Aug-17,INV-38244,1,2,8,226,2,2017
23-Feb-18,05-Nov-17,INV-38363,1,2,8,228,2,2017
23-Feb-18,10-Nov-17,INV-38372,1,2,8,294,2,2017
24-Feb-18,05-Oct-17,INV-38516,1,1,8,232,2,2017
26-Feb-18,06-Dec-17,INV-38728,1,1,8,294,2,2017
27-Feb-18,07-Dec-17,INV-38874,1,1,8,231,2,2017
01-Mar-18,04-Oct-17,INV-39233,1,2,8,232,2,2017
01-Mar-18,25-Oct-17,INV-39234,1,1,8,254,2,2017
01-Mar-18,02-Sep-17,INV-39245,1,2,8,303,2,2017
03-Mar-18,15-Sep-17,INV-39562,1,1,8,325,2,2017
03-Mar-18,01-Dec-17,INV-39574,1,1,8,228,2,2017
03-Mar-18,20-Oct-17,INV-39576,1,1,8,250,2,2017
04-Mar-18,24-Sep-17,INV-39694,1,1,8,293,2,2017
05-Mar-18,14-Dec-17,INV-39825,1,1,8,232,2,2017
08-Mar-18,16-Nov-17,INV-40216,1,1,8,228,2,2017
08-Mar-18,12-Nov-17,INV-40221,1,1,8,285,2,2017
09-Mar-18,27-Sep-17,INV-40368,1,1,8,260,2,2017
10-Mar-18,04-Nov-17,INV-40518,1,1,8,231,2,2017
11-Mar-18,10-Dec-17,INV-40660,1,2,8,326,2,2017
11-Mar-18,25-Oct-17,INV-40676,1,2,8,301,2,2017
12-Mar-18,29-Dec-17,INV-40804,1,1,8,330,2,2017
12-Mar-18,18-Oct-17,INV-40816,1,1,8,250,2,2017
12-Mar-18,11-Oct-17,INV-40819,1,1,8,265,2,2017
13-Mar-18,28-Oct-17,INV-40977,1,1,8,256,2,2017
13-Mar-18,19-Dec-17,INV-40987,1,2,8,303,2,2017
14-Mar-18,15-Nov-17,INV-41126,1,2,8,229,2,2017
14-Mar-18,24-Dec-17,INV-41127,1,2,8,239,2,2017
18-Mar-18,24-Sep-17,INV-41591,1,1,8,257,2,2017
18-Mar-18,21-Oct-17,INV-41595,1,2,8,297,2,2017
20-Mar-18,02-Dec-17,INV-41847,1,2,8,328,2,2017
22-Mar-18,23-Oct-17,INV-42144,1,2,8,246,2,2017
24-Mar-18,22-Dec-17,INV-42434,1,2,8,228,2,2017
24-Mar-18,06-Oct-17,INV-42435,1,2,8,239,2,2017
26-Mar-18,10-Nov-17,INV-42709,1,1,8,257,2,2017
27-Mar-18,26-Nov-17,INV-42866,1,1,8,311,2,2017
29-Mar-18,15-Nov-17,INV-43131,1,2,8,227,2,2017
29-Mar-18,06-Oct-17,INV-43138,1,1,8,292,2,2017
30-Mar-18,08-Dec-17,INV-43278,1,1,8,261,2,2017
30-Mar-18,23-Nov-17,INV-43280,1,2,8,249,2,2017
02-Apr-18,12-Oct-17,INV-43687,1,2,8,245,2,2017
02-Apr-18,14-Dec-17,INV-43697,1,1,8,302,2,2017
02-Apr-18,26-Oct-17,INV-43698,1,2,8,303,2,2017
04-Apr-18,21-Nov-17,INV-44056,1,1,8,325,2,2017
04-Apr-18,15-Nov-17,INV-44065,1,1,8,227,2,2017
04-Apr-18,23-Dec-17,INV-44066,1,2,8,232,2,2017
04-Apr-18,10-Dec-17,INV-44070,1,1,8,298,2,2017
04-Apr-18,17-Dec-17,INV-44071,1,2,8,303,2,2017
06-Apr-18,13-Oct-17,INV-44334,1,2,8,231,2,2017
08-Apr-18,14-Nov-17,INV-44638,1,2,8,229,2,2017
09-Apr-18,20-Nov-17,INV-44787,1,1,8,228,2,2017
09-Apr-18,25-Oct-17,INV-44788,1,2,8,259,2,2017
10-Apr-18,04-Dec-17,INV-44911,1,1,8,283,2,2017
11-Apr-18,03-Nov-17,INV-45048,1,2,8,265,2,2017
11-Apr-18,25-Nov-17,INV-45057,1,2,8,203,2,2017
12-Apr-18,28-Dec-17,INV-45191,1,1,8,271,2,2017
13-Apr-18,21-Dec-17,INV-45306,1,2,8,286,2,2017
19-Apr-18,21-Nov-17,INV-46259,1,1,8,295,2,2017
20-Apr-18,02-Dec-17,INV-46402,1,2,8,226,2,2017
22-Apr-18,14-Nov-17,INV-46687,1,2,8,290,2,2017
23-Apr-18,16-Nov-17,INV-46843,1,2,8,271,2,2017
24-Apr-18,23-Nov-17,INV-47000,1,1,8,229,2,2017
24-Apr-18,30-Oct-17,INV-47001,1,2,8,256,2,2017
01-May-18,08-Nov-17,INV-48161,1,2,8,226,2,2017
01-May-18,26-Nov-17,INV-48167,1,2,8,271,2,2017
07-May-18,16-Nov-17,INV-49189,1,2,8,302,2,2017
09-May-18,14-Dec-17,INV-49556,1,2,8,229,2,2017
10-May-18,23-Nov-17,INV-49703,1,1,8,232,2,2017
15-May-18,23-Dec-17,INV-50524,1,1,8,326,2,2017
15-May-18,13-Dec-17,INV-50541,1,1,8,303,2,2017
18-May-18,03-Dec-17,INV-50990,1,1,8,226,2,2017
20-May-18,31-Dec-17,INV-51306,1,2,8,273,2,2017
22-May-18,31-Dec-17,INV-51615,1,2,8,265,2,2017
24-May-18,19-Dec-17,INV-51929,1,1,8,232,2,2017
06-Jun-18,12-Dec-17,INV-53906,1,2,8,274,2,2017
08-Jun-18,27-Dec-17,INV-54288,1,2,8,249,2,2017
11-Jun-18,28-Dec-17,INV-54789,1,2,8,236,2,2017
13-Jun-18,28-Dec-17,INV-55101,1,1,8,249,2,2017
15-Jun-18,21-Dec-17,INV-55518,1,2,8,228,2,2017
07-Jan-18,18-Oct-17,INV-31638,1,2,7,256,2,2017
09-Jan-18,28-Jul-17,INV-31910,1,2,7,234,2,2017
15-Jan-18,03-Aug-17,INV-32726,1,2,7,206,2,2017
20-Jan-18,03-Oct-17,INV-33417,1,2,7,226,2,2017
21-Jan-18,23-Aug-17,INV-33574,1,2,7,227,2,2017
21-Jan-18,25-Jul-17,INV-33575,1,2,7,226,2,2017
23-Jan-18,10-Sep-17,INV-33835,1,2,7,212,2,2017
23-Jan-18,16-Oct-17,INV-33837,1,2,7,267,2,2017
26-Jan-18,05-Dec-17,INV-34238,1,2,7,229,2,2017
27-Jan-18,15-Dec-17,INV-34367,1,2,7,327,2,2017
27-Jan-18,01-Nov-17,INV-34371,1,2,7,284,2,2017
29-Jan-18,13-Aug-17,INV-34670,1,2,7,317,2,2017
30-Jan-18,25-Sep-17,INV-34802,1,2,7,282,2,2017
30-Jan-18,27-Oct-17,INV-34805,1,2,7,228,2,2017
01-Feb-18,01-Oct-17,INV-35092,1,2,7,325,2,2017
01-Feb-18,30-Dec-17,INV-35095,1,2,7,330,2,2017
01-Feb-18,10-Dec-17,INV-35104,1,2,7,229,2,2017
01-Feb-18,30-Sep-17,INV-35107,1,2,7,261,2,2017
01-Feb-18,25-Oct-17,INV-35109,1,2,7,253,2,2017
02-Feb-18,15-Aug-17,INV-35240,1,2,7,227,2,2017
04-Feb-18,28-Sep-17,INV-35546,1,2,7,253,2,2017
05-Feb-18,26-Aug-17,INV-35710,1,2,7,234,2,2017
07-Feb-18,15-Sep-17,INV-35982,1,2,7,259,2,2017
09-Feb-18,03-Oct-17,INV-36274,1,2,7,212,2,2017
12-Feb-18,28-Aug-17,INV-36681,1,2,7,264,2,2017
13-Feb-18,24-Sep-17,INV-36834,1,2,7,246,2,2017
17-Feb-18,25-Oct-17,INV-37377,1,2,7,231,2,2017
17-Feb-18,06-Dec-17,INV-37392,1,2,7,285,2,2017
20-Feb-18,05-Dec-17,INV-37879,1,2,7,213,2,2017
20-Feb-18,27-Oct-17,INV-37899,1,2,7,285,2,2017
23-Feb-18,07-Oct-17,INV-38353,1,2,7,257,2,2017
11-Mar-18,19-Nov-17,INV-40634,1,2,7,328,2,2017
11-Mar-18,25-Nov-17,INV-40650,1,2,7,299,2,2017
12-Mar-18,02-Oct-17,INV-40793,1,2,7,232,2,2017
18-Mar-18,28-Nov-17,INV-41582,1,2,7,302,2,2017
21-Mar-18,25-Dec-17,INV-42003,1,2,7,202,2,2017
27-Mar-18,22-Nov-17,INV-42845,1,2,7,256,2,2017
28-Mar-18,12-Nov-17,INV-43004,1,2,7,226,2,2017
31-Mar-18,18-Oct-17,INV-43394,1,2,7,231,2,2017
04-Apr-18,18-Nov-17,INV-44041,1,2,7,309,2,2017
08-Apr-18,13-Oct-17,INV-44623,1,2,7,307,2,2017
09-Apr-18,24-Oct-17,INV-44777,1,2,7,287,2,2017
12-Apr-18,23-Oct-17,INV-45173,1,2,7,227,2,2017
15-Apr-18,17-Dec-17,INV-45592,1,2,7,226,2,2017
15-Apr-18,21-Nov-17,INV-45593,1,2,7,312,2,2017
15-Apr-18,29-Dec-17,INV-45596,1,2,7,268,2,2017
19-Apr-18,07-Dec-17,INV-46237,1,2,7,300,2,2017
22-Apr-18,06-Nov-17,INV-46661,1,2,7,299,2,2017
23-Apr-18,10-Nov-17,INV-46820,1,2,7,231,2,2017
23-Apr-18,17-Nov-17,INV-46822,1,2,7,227,2,2017
04-May-18,16-Dec-17,INV-48637,1,2,7,226,2,2017
07-May-18,12-Nov-17,INV-49140,1,2,7,330,2,2017
22-May-18,25-Nov-17,INV-51605,1,2,7,232,2,2017
28-May-18,30-Nov-17,INV-52480,1,2,7,320,2,2017
17-Jun-18,20-Dec-17,INV-55814,1,2,7,327,2,2017
22-Jun-18,27-Dec-17,INV-56746,1,2,7,234,2,2017
02-Jan-18,24-Jul-17,INV-30946,1,1,7,301,2,2017
04-Jan-18,23-Oct-17,INV-31206,1,1,7,232,2,2017
04-Jan-18,21-Jul-17,INV-31207,1,1,7,228,2,2017
06-Jan-18,14-Nov-17,INV-31463,1,1,7,298,2,2017
07-Jan-18,10-Aug-17,INV-31639,1,1,7,274,2,2017
07-Jan-18,02-Sep-17,INV-31640,1,1,7,257,2,2017
08-Jan-18,24-Jul-17,INV-31767,1,1,7,229,2,2017
08-Jan-18,17-Nov-17,INV-31772,1,1,7,202,2,2017
11-Jan-18,14-Dec-17,INV-32213,1,1,7,318,2,2017
13-Jan-18,19-Aug-17,INV-32447,1,1,7,268,2,2017
16-Jan-18,11-Sep-17,INV-32867,1,1,7,231,2,2017
18-Jan-18,29-Oct-17,INV-33119,1,1,7,307,2,2017
21-Jan-18,14-Nov-17,INV-33573,1,1,7,307,2,2017
23-Jan-18,21-Sep-17,INV-33843,1,1,7,299,2,2017
26-Jan-18,16-Oct-17,INV-34241,1,1,7,274,2,2017
28-Jan-18,05-Aug-17,INV-34525,1,1,7,229,2,2017
29-Jan-18,24-Sep-17,INV-34684,1,1,7,302,2,2017
30-Jan-18,14-Aug-17,INV-34806,1,1,7,309,2,2017
01-Feb-18,10-Dec-17,INV-35098,1,1,7,322,2,2017
01-Feb-18,16-Nov-17,INV-35105,1,1,7,229,2,2017
01-Feb-18,06-Dec-17,INV-35108,1,1,7,256,2,2017
02-Feb-18,10-Dec-17,INV-35241,1,1,7,252,2,2017
03-Feb-18,16-Oct-17,INV-35385,1,1,7,232,2,2017
04-Feb-18,02-Dec-17,INV-35547,1,1,7,316,2,2017
05-Feb-18,19-Sep-17,INV-35712,1,1,7,271,2,2017
07-Feb-18,24-Dec-17,INV-35981,1,1,7,226,2,2017
08-Feb-18,01-Dec-17,INV-36135,1,1,7,251,2,2017
10-Feb-18,05-Dec-17,INV-36410,1,1,7,228,2,2017
14-Feb-18,12-Sep-17,INV-36959,1,1,7,269,2,2017
17-Feb-18,13-Dec-17,INV-37375,1,1,7,327,2,2017
17-Feb-18,31-Dec-17,INV-37378,1,1,7,231,2,2017
17-Feb-18,24-Oct-17,INV-37380,1,1,7,262,2,2017
17-Feb-18,09-Sep-17,INV-37381,1,1,7,269,2,2017
19-Feb-18,30-Nov-17,INV-37721,1,1,7,231,2,2017
19-Feb-18,04-Sep-17,INV-37722,1,1,7,252,2,2017
20-Feb-18,25-Dec-17,INV-37882,1,1,7,229,2,2017
20-Feb-18,11-Nov-17,INV-37888,1,1,7,203,2,2017
23-Feb-18,14-Dec-17,INV-38356,1,1,7,299,2,2017
25-Feb-18,28-Sep-17,INV-38614,1,1,7,327,2,2017
25-Feb-18,16-Nov-17,INV-38620,1,1,7,264,2,2017
28-Feb-18,24-Oct-17,INV-38986,1,1,7,233,2,2017
28-Feb-18,13-Dec-17,INV-38988,1,1,7,271,2,2017
03-Mar-18,25-Dec-17,INV-39555,1,1,7,253,2,2017
03-Mar-18,23-Nov-17,INV-39560,1,1,7,290,2,2017
10-Mar-18,29-Nov-17,INV-40503,1,1,7,231,2,2017
11-Mar-18,16-Nov-17,INV-40640,1,1,7,231,2,2017
17-Mar-18,19-Dec-17,INV-41456,1,1,7,302,2,2017
18-Mar-18,20-Nov-17,INV-41583,1,1,7,296,2,2017
20-Mar-18,17-Dec-17,INV-41844,1,1,7,201,2,2017
23-Mar-18,21-Dec-17,INV-42281,1,1,7,250,2,2017
24-Mar-18,07-Nov-17,INV-42425,1,1,7,251,2,2017
30-Mar-18,06-Nov-17,INV-43262,1,1,7,249,2,2017
02-Apr-18,15-Oct-17,INV-43669,1,1,7,206,2,2017
12-Apr-18,14-Dec-17,INV-45178,1,1,7,207,2,2017
12-Apr-18,14-Nov-17,INV-45179,1,1,7,298,2,2017
15-Apr-18,29-Oct-17,INV-45594,1,1,7,228,2,2017
17-Apr-18,19-Nov-17,INV-45869,1,1,7,261,2,2017
19-Apr-18,14-Dec-17,INV-46224,1,1,7,309,2,2017
20-Apr-18,21-Nov-17,INV-46389,1,1,7,309,2,2017
26-Apr-18,07-Dec-17,INV-47315,1,1,7,229,2,2017
27-Apr-18,17-Dec-17,INV-47466,1,1,7,226,2,2017
27-Apr-18,07-Nov-17,INV-47478,1,1,7,301,2,2017
05-May-18,27-Nov-17,INV-48822,1,1,7,329,2,2017
05-May-18,11-Dec-17,INV-48826,1,1,7,228,2,2017
19-May-18,30-Dec-17,INV-51125,1,1,7,201,2,2017
20-May-18,09-Dec-17,INV-51287,1,1,7,302,2,2017
27-May-18,06-Dec-17,INV-52372,1,1,7,232,2,2017
01-Jun-18,24-Dec-17,INV-53111,1,1,7,300,2,2017
04-Jun-18,21-Dec-17,INV-53533,1,1,7,317,2,2017
10-Jun-18,31-Dec-17,INV-54608,1,1,7,230,2,2017
14-Jun-18,22-Dec-17,INV-55270,1,1,7,313,2,2017
17-Jun-18,29-Dec-17,INV-55824,1,1,7,285,2,2017
11-Jan-18,05-Jan-18,INV-32216,1,1,7,249,2,2018
25-Jan-18,13-Jan-18,INV-34112,1,1,7,245,2,2018
01-Feb-18,12-Jan-18,INV-35106,1,1,7,227,2,2018
04-Feb-18,04-Jan-18,INV-35551,1,1,7,300,2,2018
11-Feb-18,08-Jan-18,INV-36554,1,1,7,229,2,2018
16-Feb-18,06-Jan-18,INV-37227,1,1,7,273,2,2018
